"ID";"SoortMisdrijf";"Gemeenten";"Perioden";"Misdrijven_1"
"510";"T001160";"GM0766";"2014JJ00";"    1179"
"511";"T001160";"GM0766";"2015HJ01";"     553"
"512";"T001160";"GM0766";"2015JJ00";"    1048"
"513";"T001160";"GM0766";"2016HJ01";"     442"
"514";"T001160";"GM0766";"2016JJ00";"     838"
"515";"T001160";"GM0766";"2017HJ01";"     337"
"516";"T001160";"GM0058";"2014JJ00";"     781"
"517";"T001160";"GM0058";"2015HJ01";"     297"
"518";"T001160";"GM0058";"2015JJ00";"     544"
"519";"T001160";"GM0058";"2016HJ01";"     277"
"520";"T001160";"GM0058";"2016JJ00";"     582"
"521";"T001160";"GM0058";"2017HJ01";"     264"
"522";"T001160";"GM0505";"2014JJ00";"    8636"
"523";"T001160";"GM0505";"2015HJ01";"    4019"
"524";"T001160";"GM0505";"2015JJ00";"    7736"
"525";"T001160";"GM0505";"2016HJ01";"    3420"
"526";"T001160";"GM0505";"2016JJ00";"    7203"
"527";"T001160";"GM0505";"2017HJ01";"    3455"
"528";"T001160";"GM0498";"2014JJ00";"     579"
"529";"T001160";"GM0498";"2015HJ01";"     337"
"530";"T001160";"GM0498";"2015JJ00";"     590"
"531";"T001160";"GM0498";"2016HJ01";"     243"
"532";"T001160";"GM0498";"2016JJ00";"     508"
"533";"T001160";"GM0498";"2017HJ01";"     203"
"534";"T001160";"GM1719";"2014JJ00";"     910"
"535";"T001160";"GM1719";"2015HJ01";"     496"
"536";"T001160";"GM1719";"2015JJ00";"     900"
"537";"T001160";"GM1719";"2016HJ01";"     386"
"538";"T001160";"GM1719";"2016JJ00";"     783"
"539";"T001160";"GM1719";"2017HJ01";"     417"
"540";"T001160";"GM0303";"2014JJ00";"    1927"
"541";"T001160";"GM0303";"2015HJ01";"     807"
"542";"T001160";"GM0303";"2015JJ00";"    1682"
"543";"T001160";"GM0303";"2016HJ01";"     772"
"544";"T001160";"GM0303";"2016JJ00";"    1690"
"545";"T001160";"GM0303";"2017HJ01";"     758"
"546";"T001160";"GM0225";"2014JJ00";"     596"
"547";"T001160";"GM0225";"2015HJ01";"     314"
"548";"T001160";"GM0225";"2015JJ00";"     578"
"549";"T001160";"GM0225";"2016HJ01";"     310"
"550";"T001160";"GM0225";"2016JJ00";"     669"
"551";"T001160";"GM0225";"2017HJ01";"     329"
"552";"T001160";"GM0226";"2014JJ00";"    1033"
"553";"T001160";"GM0226";"2015HJ01";"     492"
"554";"T001160";"GM0226";"2015JJ00";"     888"
"555";"T001160";"GM0226";"2016HJ01";"     393"
"556";"T001160";"GM0226";"2016JJ00";"     894"
"557";"T001160";"GM0226";"2017HJ01";"     482"
"558";"T001160";"GM1711";"2014JJ00";"    1441"
"559";"T001160";"GM1711";"2015HJ01";"     735"
"560";"T001160";"GM1711";"2015JJ00";"    1360"
"561";"T001160";"GM1711";"2016HJ01";"     585"
"562";"T001160";"GM1711";"2016JJ00";"    1247"
"563";"T001160";"GM1711";"2017HJ01";"     519"
"564";"T001160";"GM0385";"2014JJ00";"     826"
"565";"T001160";"GM0385";"2015HJ01";"     352"
"566";"T001160";"GM0385";"2015JJ00";"     777"
"567";"T001160";"GM0385";"2016HJ01";"     356"
"568";"T001160";"GM0385";"2016JJ00";"     785"
"569";"T001160";"GM0385";"2017HJ01";"     356"
"570";"T001160";"GM0228";"2014JJ00";"    4813"
"571";"T001160";"GM0228";"2015HJ01";"    2227"
"572";"T001160";"GM0228";"2015JJ00";"    4643"
"573";"T001160";"GM0228";"2016HJ01";"    2272"
"574";"T001160";"GM0228";"2016JJ00";"    5282"
"575";"T001160";"GM0228";"2017HJ01";"    2462"
"576";"T001160";"GM0317";"2014JJ00";"     327"
"577";"T001160";"GM0317";"2015HJ01";"     158"
"578";"T001160";"GM0317";"2015JJ00";"     317"
"579";"T001160";"GM0317";"2016HJ01";"     178"
"580";"T001160";"GM0317";"2016JJ00";"     335"
"581";"T001160";"GM0317";"2017HJ01";"     174"
"582";"T001160";"GM1651";"2014JJ00";"     464"
"583";"T001160";"GM1651";"2015HJ01";"     184"
"584";"T001160";"GM1651";"2015JJ00";"     372"
"585";"T001160";"GM1651";"2016HJ01";"     174"
"586";"T001160";"GM1651";"2016JJ00";"     427"
"587";"T001160";"GM1651";"2017HJ01";"     241"
"588";"T001160";"GM0770";"2014JJ00";"     790"
"589";"T001160";"GM0770";"2015HJ01";"     419"
"590";"T001160";"GM0770";"2015JJ00";"     786"
"591";"T001160";"GM0770";"2016HJ01";"     372"
"592";"T001160";"GM0770";"2016JJ00";"     846"
"593";"T001160";"GM0770";"2017HJ01";"     369"
"594";"T001160";"GM1903";"2014JJ00";"     940"
"595";"T001160";"GM1903";"2015HJ01";"     374"
"596";"T001160";"GM1903";"2015JJ00";"     762"
"597";"T001160";"GM1903";"2016HJ01";"     364"
"598";"T001160";"GM1903";"2016JJ00";"     760"
"599";"T001160";"GM1903";"2017HJ01";"     414"
"600";"T001160";"GM0772";"2014JJ00";"   22510"
"601";"T001160";"GM0772";"2015HJ01";"   10695"
"602";"T001160";"GM0772";"2015JJ00";"   21255"
"603";"T001160";"GM0772";"2016HJ01";"   10246"
"604";"T001160";"GM0772";"2016JJ00";"   20944"
"605";"T001160";"GM0772";"2017HJ01";"    9517"
"606";"T001160";"GM0230";"2014JJ00";"     706"
"607";"T001160";"GM0230";"2015HJ01";"     331"
"608";"T001160";"GM0230";"2015JJ00";"     708"
"609";"T001160";"GM0230";"2016HJ01";"     293"
"610";"T001160";"GM0230";"2016JJ00";"     634"
"611";"T001160";"GM0230";"2017HJ01";"     297"
"612";"T001160";"GM0114";"2014JJ00";"    5752"
"613";"T001160";"GM0114";"2015HJ01";"    2507"
"614";"T001160";"GM0114";"2015JJ00";"    5158"
"615";"T001160";"GM0114";"2016HJ01";"    2264"
"616";"T001160";"GM0114";"2016JJ00";"    4751"
"617";"T001160";"GM0114";"2017HJ01";"    2071"
"618";"T001160";"GM0388";"2014JJ00";"    1108"
"619";"T001160";"GM0388";"2015HJ01";"     545"
"620";"T001160";"GM0388";"2015JJ00";"    1085"
"621";"T001160";"GM0388";"2016HJ01";"     467"
"622";"T001160";"GM0388";"2016JJ00";"     962"
"623";"T001160";"GM0388";"2017HJ01";"     368"
"624";"T001160";"GM0153";"2014JJ00";"   12267"
"625";"T001160";"GM0153";"2015HJ01";"    5499"
"626";"T001160";"GM0153";"2015JJ00";"   10748"
"627";"T001160";"GM0153";"2016HJ01";"    5496"
"628";"T001160";"GM0153";"2016JJ00";"   10945"
"629";"T001160";"GM0153";"2017HJ01";"    4790"
"630";"T001160";"GM0232";"2014JJ00";"    1214"
"631";"T001160";"GM0232";"2015HJ01";"     579"
"632";"T001160";"GM0232";"2015JJ00";"    1126"
"633";"T001160";"GM0232";"2016HJ01";"     538"
"634";"T001160";"GM0232";"2016JJ00";"    1148"
"635";"T001160";"GM0232";"2017HJ01";"     527"
"636";"T001160";"GM0233";"2014JJ00";"    1358"
"637";"T001160";"GM0233";"2015HJ01";"     579"
"638";"T001160";"GM0233";"2015JJ00";"    1209"
"639";"T001160";"GM0233";"2016HJ01";"     657"
"640";"T001160";"GM0233";"2016JJ00";"    1311"
"641";"T001160";"GM0233";"2017HJ01";"     578"
"642";"T001160";"GM0777";"2014JJ00";"    2405"
"643";"T001160";"GM0777";"2015HJ01";"    1083"
"644";"T001160";"GM0777";"2015JJ00";"    2152"
"645";"T001160";"GM0777";"2016HJ01";"    1019"
"646";"T001160";"GM0777";"2016JJ00";"    2120"
"647";"T001160";"GM0777";"2017HJ01";"     935"
"648";"T001160";"GM1722";"2014JJ00";"     183"
"649";"T001160";"GM1722";"2015HJ01";"      90"
"650";"T001160";"GM1722";"2015JJ00";"     156"
"651";"T001160";"GM1722";"2016HJ01";"      79"
"652";"T001160";"GM1722";"2016JJ00";"     172"
"653";"T001160";"GM1722";"2017HJ01";"      68"
"654";"T001160";"GM0070";"2014JJ00";"     662"
"655";"T001160";"GM0070";"2015HJ01";"     372"
"656";"T001160";"GM0070";"2015JJ00";"     701"
"657";"T001160";"GM0070";"2016HJ01";"     312"
"658";"T001160";"GM0070";"2016JJ00";"     610"
"659";"T001160";"GM0070";"2017HJ01";"     230"
"660";"T001160";"GM1921";"2014JJ00";"    1625"
"661";"T001160";"GM1921";"2015HJ01";"     683"
"662";"T001160";"GM1921";"2015JJ00";"    1486"
"663";"T001160";"GM1921";"2016HJ01";""
"664";"T001160";"GM1921";"2016JJ00";""
"665";"T001160";"GM1921";"2017HJ01";""
"666";"T001160";"GM1940";"2014JJ00";""
"667";"T001160";"GM1940";"2015HJ01";""
"668";"T001160";"GM1940";"2015JJ00";""
"669";"T001160";"GM1940";"2016HJ01";"     673"
"670";"T001160";"GM1940";"2016JJ00";"    1684"
"671";"T001160";"GM1940";"2017HJ01";"     731"
"672";"T001160";"GM0653";"2014JJ00";""
"673";"T001160";"GM0653";"2015HJ01";""
"674";"T001160";"GM0653";"2015JJ00";""
"675";"T001160";"GM0653";"2016HJ01";""
"676";"T001160";"GM0653";"2016JJ00";""
"677";"T001160";"GM0653";"2017HJ01";""
"678";"T001160";"GM0779";"2014JJ00";"     989"
"679";"T001160";"GM0779";"2015HJ01";"     517"
"680";"T001160";"GM0779";"2015JJ00";"     957"
"681";"T001160";"GM0779";"2016HJ01";"     504"
"682";"T001160";"GM0779";"2016JJ00";"     937"
"683";"T001160";"GM0779";"2017HJ01";"     482"
"684";"T001160";"GM0236";"2014JJ00";"    1367"
"685";"T001160";"GM0236";"2015HJ01";"     568"
"686";"T001160";"GM0236";"2015JJ00";"    1133"
"687";"T001160";"GM0236";"2016HJ01";"     528"
"688";"T001160";"GM0236";"2016JJ00";"    1156"
"689";"T001160";"GM0236";"2017HJ01";"     554"
"690";"T001160";"GM1771";"2014JJ00";"    1972"
"691";"T001160";"GM1771";"2015HJ01";"    1007"
"692";"T001160";"GM1771";"2015JJ00";"    1948"
"693";"T001160";"GM1771";"2016HJ01";"     839"
"694";"T001160";"GM1771";"2016JJ00";"    1847"
"695";"T001160";"GM1771";"2017HJ01";"     804"
"696";"T001160";"GM1652";"2014JJ00";"    1431"
"697";"T001160";"GM1652";"2015HJ01";"     614"
"698";"T001160";"GM1652";"2015JJ00";"    1136"
"699";"T001160";"GM1652";"2016HJ01";"     486"
"700";"T001160";"GM1652";"2016JJ00";"    1081"
"701";"T001160";"GM1652";"2017HJ01";"     529"
"702";"T001160";"GM0907";"2014JJ00";"     639"
"703";"T001160";"GM0907";"2015HJ01";"     290"
"704";"T001160";"GM0907";"2015JJ00";"     661"
"705";"T001160";"GM0907";"2016HJ01";"     247"
"706";"T001160";"GM0907";"2016JJ00";"     552"
"707";"T001160";"GM0907";"2017HJ01";"     251"
"708";"T001160";"GM0689";"2014JJ00";"     373"
"709";"T001160";"GM0689";"2015HJ01";"     214"
"710";"T001160";"GM0689";"2015JJ00";"     402"
"711";"T001160";"GM0689";"2016HJ01";"     157"
"712";"T001160";"GM0689";"2016JJ00";"     385"
"713";"T001160";"GM0689";"2017HJ01";"     176"
"714";"T001160";"GM0784";"2014JJ00";"    1248"
"715";"T001160";"GM0784";"2015HJ01";"     657"
"716";"T001160";"GM0784";"2015JJ00";"    1220"
"717";"T001160";"GM0784";"2016HJ01";"     565"
"718";"T001160";"GM0784";"2016JJ00";"    1188"
"719";"T001160";"GM0784";"2017HJ01";"     495"
"720";"T001160";"GM1924";"2014JJ00";"    1701"
"721";"T001160";"GM1924";"2015HJ01";"     742"
"722";"T001160";"GM1924";"2015JJ00";"    1497"
"723";"T001160";"GM1924";"2016HJ01";"     709"
"724";"T001160";"GM1924";"2016JJ00";"    1440"
"725";"T001160";"GM1924";"2017HJ01";"     640"
"726";"T001160";"GM0664";"2014JJ00";"    2142"
"727";"T001160";"GM0664";"2015HJ01";"    1013"
"728";"T001160";"GM0664";"2015JJ00";"    1958"
"729";"T001160";"GM0664";"2016HJ01";"     905"
"730";"T001160";"GM0664";"2016JJ00";"    1998"
"731";"T001160";"GM0664";"2017HJ01";"     815"
"732";"T001160";"GM0785";"2014JJ00";"     900"
"733";"T001160";"GM0785";"2015HJ01";"     435"
"734";"T001160";"GM0785";"2015JJ00";"     807"
"735";"T001160";"GM0785";"2016HJ01";"     364"
"736";"T001160";"GM0785";"2016JJ00";"     772"
"737";"T001160";"GM0785";"2017HJ01";"     318"
"738";"T001160";"GM1942";"2014JJ00";""
"739";"T001160";"GM1942";"2015HJ01";""
"740";"T001160";"GM1942";"2015JJ00";""
"741";"T001160";"GM1942";"2016HJ01";"    1430"
"742";"T001160";"GM1942";"2016JJ00";"    2937"
"743";"T001160";"GM1942";"2017HJ01";"    1314"
"744";"T001160";"GM0512";"2014JJ00";"    2136"
"745";"T001160";"GM0512";"2015HJ01";"    1012"
"746";"T001160";"GM0512";"2015JJ00";"    2119"
"747";"T001160";"GM0512";"2016HJ01";"     959"
"748";"T001160";"GM0512";"2016JJ00";"    1997"
"749";"T001160";"GM0512";"2017HJ01";"     832"
"750";"T001160";"GM0513";"2014JJ00";"    6133"
"751";"T001160";"GM0513";"2015HJ01";"    2585"
"752";"T001160";"GM0513";"2015JJ00";"    4987"
"753";"T001160";"GM0513";"2016HJ01";"    2425"
"754";"T001160";"GM0513";"2016JJ00";"    4863"
"755";"T001160";"GM0513";"2017HJ01";"    2059"
"756";"T001160";"GM0365";"2014JJ00";""
"757";"T001160";"GM0365";"2015HJ01";""
"758";"T001160";"GM0365";"2015JJ00";""
"759";"T001160";"GM0365";"2016HJ01";""
"760";"T001160";"GM0365";"2016JJ00";""
"761";"T001160";"GM0365";"2017HJ01";""
"762";"T001160";"GM0786";"2014JJ00";"     443"
"763";"T001160";"GM0786";"2015HJ01";"     211"
"764";"T001160";"GM0786";"2015JJ00";"     437"
"765";"T001160";"GM0786";"2016HJ01";"     232"
"766";"T001160";"GM0786";"2016JJ00";"     491"
"767";"T001160";"GM0786";"2017HJ01";"     222"
"768";"T001160";"GM0518";"2014JJ00";"   48271"
"769";"T001160";"GM0518";"2015HJ01";"   22195"
"770";"T001160";"GM0518";"2015JJ00";"   44177"
"771";"T001160";"GM0518";"2016HJ01";"   21003"
"772";"T001160";"GM0518";"2016JJ00";"   42588"
"773";"T001160";"GM0518";"2017HJ01";"   19055"
"774";"T001160";"GM0241";"2014JJ00";"    1176"
"775";"T001160";"GM0241";"2015HJ01";"     607"
"776";"T001160";"GM0241";"2015JJ00";"    1253"
"777";"T001160";"GM0241";"2016HJ01";""
"778";"T001160";"GM0241";"2016JJ00";""
"779";"T001160";"GM0241";"2017HJ01";""
"780";"T001160";"GM0014";"2014JJ00";"   16425"
"781";"T001160";"GM0014";"2015HJ01";"    7708"
"782";"T001160";"GM0014";"2015JJ00";"   15842"
"783";"T001160";"GM0014";"2016HJ01";"    7773"
"784";"T001160";"GM0014";"2016JJ00";"   16326"
"785";"T001160";"GM0014";"2017HJ01";"    7157"
"786";"T001160";"GM0015";"2014JJ00";"     245"
"787";"T001160";"GM0015";"2015HJ01";"     118"
"788";"T001160";"GM0015";"2015JJ00";"     205"
"789";"T001160";"GM0015";"2016HJ01";"      90"
"790";"T001160";"GM0015";"2016JJ00";"     205"
"791";"T001160";"GM0015";"2017HJ01";"      88"
"792";"T001160";"GM1729";"2014JJ00";"     515"
"793";"T001160";"GM1729";"2015HJ01";"     290"
"794";"T001160";"GM1729";"2015JJ00";"     520"
"795";"T001160";"GM1729";"2016HJ01";"     246"
"796";"T001160";"GM1729";"2016JJ00";"     531"
"797";"T001160";"GM1729";"2017HJ01";"     264"
"798";"T001160";"GM0158";"2014JJ00";"     799"
"799";"T001160";"GM0158";"2015HJ01";"     304"
"800";"T001160";"GM0158";"2015JJ00";"     577"
"801";"T001160";"GM0158";"2016HJ01";"     316"
"802";"T001160";"GM0158";"2016JJ00";"     605"
"803";"T001160";"GM0158";"2017HJ01";"     260"
"804";"T001160";"GM0788";"2014JJ00";"     414"
"805";"T001160";"GM0788";"2015HJ01";"     182"
"806";"T001160";"GM0788";"2015JJ00";"     400"
"807";"T001160";"GM0788";"2016HJ01";"     159"
"808";"T001160";"GM0788";"2016JJ00";"     338"
"809";"T001160";"GM0788";"2017HJ01";"     214"
"810";"T001160";"GM0392";"2014JJ00";"   10656"
"811";"T001160";"GM0392";"2015HJ01";"    5063"
"812";"T001160";"GM0392";"2015JJ00";"    9937"
"813";"T001160";"GM0392";"2016HJ01";"    4770"
"814";"T001160";"GM0392";"2016JJ00";"    9712"
"815";"T001160";"GM0392";"2017HJ01";"    4369"
"816";"T001160";"GM0393";"2014JJ00";"     371"
"817";"T001160";"GM0393";"2015HJ01";"     187"
"818";"T001160";"GM0393";"2015JJ00";"     334"
"819";"T001160";"GM0393";"2016HJ01";"     195"
"820";"T001160";"GM0393";"2016JJ00";"     359"
"821";"T001160";"GM0393";"2017HJ01";"     147"
"822";"T001160";"GM0394";"2014JJ00";"    7066"
"823";"T001160";"GM0394";"2015HJ01";"    3306"
"824";"T001160";"GM0394";"2015JJ00";"    6441"
"825";"T001160";"GM0394";"2016HJ01";"    2677"
"826";"T001160";"GM0394";"2016JJ00";"    7296"
"827";"T001160";"GM0394";"2017HJ01";"    3308"
"828";"T001160";"GM1655";"2014JJ00";"    1338"
"829";"T001160";"GM1655";"2015HJ01";"     540"
"830";"T001160";"GM1655";"2015JJ00";"    1129"
"831";"T001160";"GM1655";"2016HJ01";"     535"
"832";"T001160";"GM1655";"2016JJ00";"    1121"
"833";"T001160";"GM1655";"2017HJ01";"     400"
"834";"T001160";"GM0160";"2014JJ00";"    2009"
"835";"T001160";"GM0160";"2015HJ01";"     854"
"836";"T001160";"GM0160";"2015JJ00";"    1754"
"837";"T001160";"GM0160";"2016HJ01";"     725"
"838";"T001160";"GM0160";"2016JJ00";"    1638"
"839";"T001160";"GM0160";"2017HJ01";"     809"
"840";"T001160";"GM0243";"2014JJ00";"    2149"
"841";"T001160";"GM0243";"2015HJ01";"     995"
"842";"T001160";"GM0243";"2015JJ00";"    2038"
"843";"T001160";"GM0243";"2016HJ01";"     917"
"844";"T001160";"GM0243";"2016JJ00";"    1945"
"845";"T001160";"GM0243";"2017HJ01";"     847"
"846";"T001160";"GM0523";"2014JJ00";"     440"
"847";"T001160";"GM0523";"2015HJ01";"     267"
"848";"T001160";"GM0523";"2015JJ00";"     425"
"849";"T001160";"GM0523";"2016HJ01";"     212"
"850";"T001160";"GM0523";"2016JJ00";"     444"
"851";"T001160";"GM0523";"2017HJ01";"     210"
"852";"T001160";"GM0017";"2014JJ00";"     693"
"853";"T001160";"GM0017";"2015HJ01";"     311"
"854";"T001160";"GM0017";"2015JJ00";"     678"
"855";"T001160";"GM0017";"2016HJ01";"     301"
"856";"T001160";"GM0017";"2016JJ00";"     687"
"857";"T001160";"GM0017";"2017HJ01";"     306"
"858";"T001160";"GM0072";"2014JJ00";"     777"
"859";"T001160";"GM0072";"2015HJ01";"     344"
"860";"T001160";"GM0072";"2015JJ00";"     643"
"861";"T001160";"GM0072";"2016HJ01";"     340"
"862";"T001160";"GM0072";"2016JJ00";"     635"
"863";"T001160";"GM0072";"2017HJ01";"     241"
"864";"T001160";"GM0244";"2014JJ00";"     303"
"865";"T001160";"GM0244";"2015HJ01";"     197"
"866";"T001160";"GM0244";"2015JJ00";"     365"
"867";"T001160";"GM0244";"2016HJ01";"     131"
"868";"T001160";"GM0244";"2016JJ00";"     332"
"869";"T001160";"GM0244";"2017HJ01";"     145"
"870";"T001160";"GM0396";"2014JJ00";"    1745"
"871";"T001160";"GM0396";"2015HJ01";"     831"
"872";"T001160";"GM0396";"2015JJ00";"    1710"
"873";"T001160";"GM0396";"2016HJ01";"     683"
"874";"T001160";"GM0396";"2016JJ00";"    1355"
"875";"T001160";"GM0396";"2017HJ01";"     667"
"876";"T001160";"GM0397";"2014JJ00";"    1226"
"877";"T001160";"GM0397";"2015HJ01";"     561"
"878";"T001160";"GM0397";"2015JJ00";"    1131"
"879";"T001160";"GM0397";"2016HJ01";"     536"
"880";"T001160";"GM0397";"2016JJ00";"    1079"
"881";"T001160";"GM0397";"2017HJ01";"     511"
"882";"T001160";"GM0246";"2014JJ00";"     561"
"883";"T001160";"GM0246";"2015HJ01";"     324"
"884";"T001160";"GM0246";"2015JJ00";"     594"
"885";"T001160";"GM0246";"2016HJ01";"     210"
"886";"T001160";"GM0246";"2016JJ00";"     462"
"887";"T001160";"GM0246";"2017HJ01";"     235"
"888";"T001160";"GM0074";"2014JJ00";"    2111"
"889";"T001160";"GM0074";"2015HJ01";"    1045"
"890";"T001160";"GM0074";"2015JJ00";"    1992"
"891";"T001160";"GM0074";"2016HJ01";"     940"
"892";"T001160";"GM0074";"2016JJ00";"    1895"
"893";"T001160";"GM0074";"2017HJ01";"     906"
"894";"T001160";"GM0398";"2014JJ00";"    3131"
"895";"T001160";"GM0398";"2015HJ01";"    1512"
"896";"T001160";"GM0398";"2015JJ00";"    2907"
"897";"T001160";"GM0398";"2016HJ01";"    1350"
"898";"T001160";"GM0398";"2016JJ00";"    2793"
"899";"T001160";"GM0398";"2017HJ01";"    1248"
"900";"T001160";"GM0917";"2014JJ00";"    7989"
"901";"T001160";"GM0917";"2015HJ01";"    3562"
"902";"T001160";"GM0917";"2015JJ00";"    7021"
"903";"T001160";"GM0917";"2016HJ01";"    3436"
"904";"T001160";"GM0917";"2016JJ00";"    6886"
"905";"T001160";"GM0917";"2017HJ01";"    3078"
"906";"T001160";"GM1658";"2014JJ00";"     685"
"907";"T001160";"GM1658";"2015HJ01";"     255"
"908";"T001160";"GM1658";"2015JJ00";"     538"
"909";"T001160";"GM1658";"2016HJ01";"     264"
"910";"T001160";"GM1658";"2016JJ00";"     570"
"911";"T001160";"GM1658";"2017HJ01";"     204"
"912";"T001160";"GM0399";"2014JJ00";"     958"
"913";"T001160";"GM0399";"2015HJ01";"     470"
"914";"T001160";"GM0399";"2015JJ00";"     925"
"915";"T001160";"GM0399";"2016HJ01";"     415"
"916";"T001160";"GM0399";"2016JJ00";"     877"
"917";"T001160";"GM0399";"2017HJ01";"     394"
"918";"T001160";"GM0400";"2014JJ00";"    3943"
"919";"T001160";"GM0400";"2015HJ01";"    1748"
"920";"T001160";"GM0400";"2015JJ00";"    3576"
"921";"T001160";"GM0400";"2016HJ01";"    1894"
"922";"T001160";"GM0400";"2016JJ00";"    3877"
"923";"T001160";"GM0400";"2017HJ01";"    1631"
"924";"T001160";"GM0163";"2014JJ00";"     836"
"925";"T001160";"GM0163";"2015HJ01";"     370"
"926";"T001160";"GM0163";"2015JJ00";"     765"
"927";"T001160";"GM0163";"2016HJ01";"     363"
"928";"T001160";"GM0163";"2016JJ00";"     760"
"929";"T001160";"GM0163";"2017HJ01";"     371"
"930";"T001160";"GM0530";"2014JJ00";"    1790"
"931";"T001160";"GM0530";"2015HJ01";"     882"
"932";"T001160";"GM0530";"2015JJ00";"    1744"
"933";"T001160";"GM0530";"2016HJ01";"     788"
"934";"T001160";"GM0530";"2016JJ00";"    1667"
"935";"T001160";"GM0530";"2017HJ01";"     735"
"936";"T001160";"GM0794";"2014JJ00";"    6747"
"937";"T001160";"GM0794";"2015HJ01";"    3269"
"938";"T001160";"GM0794";"2015JJ00";"    6323"
"939";"T001160";"GM0794";"2016HJ01";"    2904"
"940";"T001160";"GM0794";"2016JJ00";"    6034"
"941";"T001160";"GM0794";"2017HJ01";"    2765"
"942";"T001160";"GM0531";"2014JJ00";"    1010"
"943";"T001160";"GM0531";"2015HJ01";"     505"
"944";"T001160";"GM0531";"2015JJ00";"     932"
"945";"T001160";"GM0531";"2016HJ01";"     485"
"946";"T001160";"GM0531";"2016JJ00";"    1049"
"947";"T001160";"GM0531";"2017HJ01";"     465"
