	CBScode	Perioden	  HIC: Theft / burglary dwelling, complete	  HIC: Theft / burglary dwelling, attempts	HIC: Violent Crime	HIC: Street Roof	HIC: Robberies	Undermining public order	Threat	Fire / Explosion	Theft of moped, moped, bike	Theft of / from vehicles	Theft of motor vehicles	Theft / burglary companies / institutions	Theft / burglary garage / barn / shed	Drug trafficking	Trespassing	mistreatment	Overt violence (person)	Or destruction. cause damage	Arms Trade	pickpocketing	morals Felony	Municipality	Province	Population	Population_density(p/km)	Municipality Size
113	GM0074	2015JJ00	78.0	28.0	198.0	0.0	2.0	9.0	79.0	5.0	243.0	123.0	8.0	66.0	42.0	26.0	2.0	116.0	3.0	265.0	14.0	24.0	36.0	Heerenveen	Friesland	49388.0	273.0	Big
114	GM0074	2016JJ00	89.0	23.0	194.0	2.0	2.0	9.0	60.0	5.0	201.0	83.0	22.0	49.0	25.0	16.0	0.0	129.0	5.0	220.0	10.0	21.0	23.0	Heerenveen	Friesland	49388.0	273.0	Big
115	GM0074	2017JJ00	60.0	10.0	222.0	2.0	2.0	18.0	64.0	12.0	158.0	56.0	4.0	64.0	22.0	18.0	0.0	150.0	8.0	212.0	6.0	10.0	26.0	Heerenveen	Friesland	49388.0	273.0	Big
116	GM0079	2014JJ00	13.0	2.0	45.0	0.0	0.0	0.0	20.0	2.0	6.0	9.0	0.0	3.0	5.0	7.0	0.0	24.0	1.0	54.0	0.0	0.0	5.0	Kollumerland en Nieuwkruisland	Friesland	12856.0	118.0	Small
117	GM0079	2015JJ00	9.0	4.0	27.0	0.0	0.0	1.0	15.0	4.0	11.0	3.0	2.0	6.0	6.0	5.0	0.0	11.0	1.0	57.0	2.0	0.0	2.0	Kollumerland en Nieuwkruisland	Friesland	12856.0	118.0	Small
118	GM0079	2016JJ00	1.0	2.0	31.0	0.0	2.0	1.0	10.0	0.0	7.0	1.0	2.0	6.0	2.0	5.0	0.0	20.0	1.0	47.0	1.0	0.0	4.0	Kollumerland en Nieuwkruisland	Friesland	12856.0	118.0	Small
119	GM0079	2017JJ00	8.0	0.0	46.0	0.0	0.0	0.0	10.0	2.0	2.0	6.0	0.0	6.0	2.0	2.0	0.0	36.0	0.0	32.0	0.0	0.0	4.0	Kollumerland en Nieuwkruisland	Friesland	12856.0	118.0	Small
120	GM0080	2014JJ00	460.0	183.0	876.0	29.0	8.0	104.0	346.0	62.0	1485.0	244.0	43.0	232.0	163.0	90.0	75.0	517.0	13.0	846.0	34.0	92.0	62.0	Leeuwarden	Friesland	108113.0	713.0	Big
121	GM0080	2015JJ00	507.0	177.0	798.0	46.0	3.0	90.0	304.0	30.0	1435.0	196.0	43.0	266.0	139.0	99.0	79.0	479.0	15.0	863.0	33.0	94.0	89.0	Leeuwarden	Friesland	108113.0	713.0	Big
122	GM0080	2016JJ00	418.0	187.0	675.0	21.0	5.0	116.0	252.0	34.0	1189.0	223.0	37.0	257.0	143.0	61.0	69.0	397.0	26.0	752.0	36.0	83.0	87.0	Leeuwarden	Friesland	108113.0	713.0	Big
123	GM0080	2017JJ00	302.0	112.0	654.0	4.0	4.0	68.0	244.0	38.0	820.0	198.0	22.0	158.0	118.0	86.0	74.0	388.0	22.0	674.0	54.0	60.0	100.0	Leeuwarden	Friesland	108113.0	713.0	Big
124	GM0081	2014JJ00	30.0	15.0	25.0	0.0	0.0	3.0	13.0	4.0	17.0	9.0	2.0	4.0	7.0	4.0	0.0	11.0	1.0	60.0	1.0	1.0	3.0	Leeuwarderadeel	Friesland	10275.0	253.0	Small
125	GM0081	2015JJ00	15.0	6.0	18.0	0.0	0.0	0.0	3.0	0.0	10.0	6.0	1.0	4.0	0.0	2.0	0.0	15.0	0.0	50.0	1.0	2.0	2.0	Leeuwarderadeel	Friesland	10275.0	253.0	Small
126	GM0081	2016JJ00	17.0	8.0	11.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	3.0	6.0	4.0	1.0	0.0	11.0	0.0	29.0	0.0	1.0	1.0	Leeuwarderadeel	Friesland	10275.0	253.0	Small
127	GM0081	2017JJ00	14.0	6.0	14.0	0.0	0.0	0.0	8.0	6.0	8.0	4.0	4.0	4.0	0.0	0.0	0.0	6.0	0.0	40.0	0.0	0.0	0.0	Leeuwarderadeel	Friesland	10275.0	253.0	Small
128	GM0082	2014JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
129	GM0082	2015JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
130	GM0082	2016JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
131	GM0082	2017JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
132	GM0085	2014JJ00	37.0	11.0	60.0	0.0	0.0	6.0	19.0	7.0	61.0	15.0	2.0	22.0	40.0	15.0	0.0	41.0	0.0	139.0	1.0	4.0	14.0	Ooststellingwerf	Friesland	25672.0	115.0	Small
133	GM0085	2015JJ00	40.0	5.0	81.0	1.0	1.0	2.0	26.0	7.0	52.0	29.0	8.0	29.0	28.0	13.0	0.0	53.0	2.0	133.0	3.0	7.0	9.0	Ooststellingwerf	Friesland	25672.0	115.0	Small
134	GM0085	2016JJ00	42.0	8.0	87.0	0.0	0.0	1.0	39.0	5.0	33.0	16.0	4.0	25.0	28.0	8.0	0.0	46.0	2.0	105.0	0.0	10.0	13.0	Ooststellingwerf	Friesland	25672.0	115.0	Small
135	GM0085	2017JJ00	18.0	12.0	94.0	0.0	0.0	12.0	30.0	6.0	40.0	6.0	4.0	28.0	12.0	10.0	2.0	64.0	0.0	116.0	0.0	0.0	16.0	Ooststellingwerf	Friesland	25672.0	115.0	Small
136	GM0086	2014JJ00	46.0	20.0	67.0	0.0	0.0	3.0	27.0	2.0	95.0	22.0	2.0	36.0	28.0	12.0	2.0	40.0	0.0	124.0	5.0	1.0	14.0	Opsterland	Friesland	29894.0	133.0	Big
137	GM0086	2015JJ00	36.0	7.0	60.0	0.0	1.0	2.0	17.0	5.0	89.0	43.0	3.0	18.0	26.0	9.0	0.0	43.0	0.0	108.0	1.0	6.0	11.0	Opsterland	Friesland	29894.0	133.0	Big
138	GM0086	2016JJ00	52.0	18.0	72.0	1.0	0.0	2.0	29.0	3.0	60.0	37.0	3.0	26.0	21.0	10.0	4.0	43.0	0.0	110.0	0.0	1.0	4.0	Opsterland	Friesland	29894.0	133.0	Big
139	GM0086	2017JJ00	48.0	8.0	60.0	0.0	2.0	2.0	34.0	8.0	38.0	20.0	2.0	28.0	4.0	6.0	2.0	24.0	2.0	118.0	4.0	0.0	16.0	Opsterland	Friesland	29894.0	133.0	Big
140	GM0088	2014JJ00	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	Schiermonnikoog	Friesland	938.0	21.0	Small
141	GM0088	2015JJ00	0.0	0.0	6.0	0.0	0.0	1.0	2.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	1.0	Schiermonnikoog	Friesland	938.0	21.0	Small
142	GM0088	2016JJ00	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Schiermonnikoog	Friesland	938.0	21.0	Small
143	GM0088	2017JJ00	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	Schiermonnikoog	Friesland	938.0	21.0	Small
144	GM0090	2014JJ00	120.0	42.0	269.0	2.0	4.0	13.0	95.0	36.0	685.0	56.0	10.0	66.0	45.0	72.0	5.0	167.0	7.0	390.0	8.0	23.0	23.0	Smallingerland	Friesland	55496.0	469.0	Big
145	GM0090	2015JJ00	71.0	36.0	282.0	3.0	1.0	12.0	88.0	22.0	518.0	97.0	10.0	85.0	29.0	73.0	10.0	183.0	11.0	292.0	7.0	22.0	34.0	Smallingerland	Friesland	55496.0	469.0	Big
146	GM0090	2016JJ00	61.0	32.0	221.0	1.0	1.0	16.0	72.0	18.0	263.0	85.0	13.0	64.0	41.0	67.0	6.0	144.0	5.0	312.0	11.0	25.0	26.0	Smallingerland	Friesland	55496.0	469.0	Big
147	GM0090	2017JJ00	70.0	24.0	230.0	2.0	2.0	16.0	92.0	6.0	220.0	46.0	10.0	52.0	42.0	76.0	4.0	128.0	10.0	334.0	8.0	28.0	26.0	Smallingerland	Friesland	55496.0	469.0	Big
148	GM0093	2014JJ00	5.0	0.0	19.0	0.0	0.0	5.0	6.0	3.0	21.0	6.0	1.0	2.0	0.0	2.0	1.0	12.0	1.0	38.0	1.0	12.0	2.0	Terschelling	Friesland	4769.0	55.0	Small
149	GM0093	2015JJ00	1.0	0.0	16.0	0.0	0.0	0.0	2.0	1.0	18.0	2.0	0.0	1.0	0.0	2.0	0.0	14.0	0.0	40.0	0.0	10.0	2.0	Terschelling	Friesland	4769.0	55.0	Small
150	GM0093	2016JJ00	4.0	1.0	16.0	0.0	0.0	0.0	2.0	0.0	16.0	1.0	1.0	3.0	1.0	2.0	0.0	14.0	0.0	37.0	0.0	6.0	1.0	Terschelling	Friesland	4769.0	55.0	Small
151	GM0093	2017JJ00	6.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	10.0	2.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	16.0	0.0	2.0	0.0	Terschelling	Friesland	4769.0	55.0	Small
152	GM0096	2014JJ00	1.0	0.0	11.0	0.0	0.0	0.0	1.0	1.0	18.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	17.0	0.0	4.0	1.0	Vlieland	Friesland	1097.0	31.0	Small
153	GM0096	2015JJ00	1.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	5.0	0.0	1.0	0.0	10.0	1.0	12.0	0.0	5.0	1.0	Vlieland	Friesland	1097.0	31.0	Small
154	GM0096	2016JJ00	2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	2.0	1.0	0.0	12.0	1.0	2.0	0.0	Vlieland	Friesland	1097.0	31.0	Small
155	GM0096	2017JJ00	0.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	Vlieland	Friesland	1097.0	31.0	Small
156	GM0098	2014JJ00	51.0	18.0	87.0	0.0	0.0	5.0	37.0	5.0	69.0	20.0	5.0	11.0	34.0	13.0	1.0	46.0	4.0	139.0	3.0	6.0	17.0	Weststellingwerf	Friesland	25487.0	117.0	Small
157	GM0098	2015JJ00	54.0	20.0	84.0	0.0	0.0	1.0	33.0	7.0	52.0	85.0	7.0	25.0	43.0	8.0	1.0	50.0	1.0	162.0	6.0	8.0	10.0	Weststellingwerf	Friesland	25487.0	117.0	Small
158	GM0098	2016JJ00	52.0	11.0	100.0	0.0	1.0	7.0	39.0	2.0	37.0	49.0	9.0	24.0	20.0	5.0	1.0	57.0	4.0	98.0	3.0	4.0	7.0	Weststellingwerf	Friesland	25487.0	117.0	Small
159	GM0098	2017JJ00	34.0	4.0	84.0	2.0	2.0	0.0	38.0	4.0	44.0	22.0	12.0	26.0	12.0	6.0	8.0	46.0	0.0	122.0	2.0	2.0	0.0	Weststellingwerf	Friesland	25487.0	117.0	Small
160	GM0106	2014JJ00	199.0	56.0	394.0	6.0	3.0	44.0	126.0	38.0	520.0	171.0	29.0	94.0	74.0	66.0	13.0	254.0	14.0	581.0	16.0	62.0	33.0	Assen	Drenthe	67209.0	820.0	Big
161	GM0106	2015JJ00	98.0	33.0	410.0	5.0	3.0	33.0	135.0	34.0	763.0	159.0	25.0	71.0	70.0	48.0	16.0	258.0	17.0	480.0	19.0	46.0	29.0	Assen	Drenthe	67209.0	820.0	Big
162	GM0106	2016JJ00	124.0	51.0	385.0	12.0	0.0	29.0	135.0	33.0	612.0	124.0	20.0	72.0	63.0	50.0	18.0	223.0	27.0	465.0	16.0	46.0	39.0	Assen	Drenthe	67209.0	820.0	Big
163	GM0106	2017JJ00	118.0	46.0	370.0	16.0	6.0	10.0	120.0	22.0	428.0	84.0	34.0	82.0	28.0	90.0	30.0	240.0	10.0	462.0	26.0	42.0	62.0	Assen	Drenthe	67209.0	820.0	Big
164	GM0109	2014JJ00	122.0	16.0	184.0	0.0	1.0	2.0	81.0	13.0	162.0	52.0	14.0	62.0	85.0	32.0	0.0	99.0	4.0	222.0	9.0	13.0	23.0	Coevorden	Drenthe	35771.0	121.0	Big
165	GM0109	2015JJ00	104.0	31.0	158.0	0.0	1.0	2.0	74.0	12.0	119.0	35.0	9.0	76.0	98.0	10.0	2.0	74.0	10.0	171.0	9.0	10.0	15.0	Coevorden	Drenthe	35771.0	121.0	Big
166	GM0109	2016JJ00	80.0	18.0	136.0	2.0	1.0	4.0	51.0	8.0	85.0	60.0	19.0	54.0	39.0	12.0	1.0	81.0	4.0	161.0	12.0	10.0	11.0	Coevorden	Drenthe	35771.0	121.0	Big
167	GM0109	2017JJ00	88.0	20.0	140.0	0.0	2.0	2.0	64.0	8.0	102.0	32.0	8.0	62.0	42.0	10.0	0.0	74.0	2.0	130.0	16.0	2.0	14.0	Coevorden	Drenthe	35771.0	121.0	Big
168	GM0114	2014JJ00	233.0	54.0	762.0	11.0	2.0	29.0	316.0	40.0	660.0	248.0	76.0	237.0	227.0	55.0	13.0	421.0	25.0	844.0	26.0	56.0	50.0	Emmen	Drenthe	108003.0	324.0	Big
169	GM0114	2015JJ00	213.0	63.0	646.0	3.0	7.0	13.0	243.0	44.0	508.0	305.0	62.0	213.0	177.0	41.0	8.0	364.0	39.0	689.0	30.0	51.0	98.0	Emmen	Drenthe	108003.0	324.0	Big
170	GM0114	2016JJ00	225.0	60.0	588.0	9.0	1.0	16.0	203.0	37.0	485.0	202.0	29.0	181.0	135.0	51.0	9.0	362.0	23.0	561.0	21.0	35.0	46.0	Emmen	Drenthe	108003.0	324.0	Big
171	GM0114	2017JJ00	124.0	60.0	568.0	4.0	0.0	32.0	240.0	40.0	344.0	206.0	22.0	108.0	90.0	56.0	8.0	310.0	18.0	530.0	32.0	30.0	54.0	Emmen	Drenthe	108003.0	324.0	Big
172	GM0118	2014JJ00	176.0	63.0	323.0	1.0	1.0	10.0	129.0	65.0	345.0	91.0	27.0	84.0	45.0	32.0	3.0	183.0	11.0	505.0	12.0	17.0	28.0	Hoogeveen	Drenthe	54680.0	430.0	Big
173	GM0118	2015JJ00	170.0	82.0	232.0	3.0	5.0	5.0	101.0	44.0	300.0	80.0	19.0	107.0	74.0	22.0	3.0	127.0	4.0	446.0	7.0	15.0	39.0	Hoogeveen	Drenthe	54680.0	430.0	Big
174	GM0118	2016JJ00	94.0	42.0	201.0	1.0	2.0	8.0	63.0	20.0	267.0	135.0	23.0	70.0	66.0	28.0	6.0	134.0	4.0	381.0	16.0	14.0	32.0	Hoogeveen	Drenthe	54680.0	430.0	Big
175	GM0118	2017JJ00	138.0	62.0	258.0	2.0	0.0	12.0	94.0	22.0	186.0	62.0	12.0	78.0	36.0	24.0	2.0	160.0	4.0	336.0	10.0	18.0	42.0	Hoogeveen	Drenthe	54680.0	430.0	Big
176	GM0119	2014JJ00	55.0	23.0	190.0	2.0	0.0	34.0	82.0	5.0	244.0	55.0	11.0	43.0	28.0	14.0	4.0	101.0	7.0	269.0	7.0	23.0	15.0	Meppel	Drenthe	32875.0	585.0	Big
177	GM0119	2015JJ00	65.0	26.0	153.0	4.0	1.0	33.0	45.0	12.0	204.0	44.0	10.0	57.0	32.0	12.0	3.0	105.0	3.0	261.0	9.0	23.0	18.0	Meppel	Drenthe	32875.0	585.0	Big
178	GM0119	2016JJ00	39.0	16.0	113.0	0.0	2.0	14.0	32.0	5.0	141.0	90.0	13.0	34.0	25.0	22.0	0.0	74.0	7.0	164.0	4.0	16.0	15.0	Meppel	Drenthe	32875.0	585.0	Big
179	GM0119	2017JJ00	54.0	18.0	146.0	6.0	0.0	6.0	22.0	0.0	74.0	50.0	10.0	38.0	8.0	20.0	0.0	116.0	8.0	140.0	4.0	14.0	18.0	Meppel	Drenthe	32875.0	585.0	Big
180	GM0140	2014JJ00	17.0	2.0	27.0	0.0	0.0	2.0	6.0	0.0	9.0	10.0	1.0	9.0	5.0	1.0	0.0	20.0	1.0	45.0	0.0	1.0	2.0	Littenseradiel	Friesland	10929.0	84.0	Small
181	GM0140	2015JJ00	15.0	1.0	16.0	0.0	0.0	1.0	8.0	0.0	23.0	4.0	1.0	10.0	3.0	0.0	0.0	8.0	0.0	33.0	1.0	1.0	7.0	Littenseradiel	Friesland	10929.0	84.0	Small
182	GM0140	2016JJ00	17.0	0.0	24.0	0.0	0.0	0.0	7.0	1.0	8.0	7.0	0.0	6.0	3.0	2.0	0.0	17.0	0.0	18.0	0.0	1.0	2.0	Littenseradiel	Friesland	10929.0	84.0	Small
183	GM0140	2017JJ00	8.0	4.0	24.0	0.0	0.0	0.0	8.0	4.0	16.0	2.0	0.0	2.0	4.0	2.0	0.0	16.0	0.0	40.0	0.0	0.0	0.0	Littenseradiel	Friesland	10929.0	84.0	Small
184	GM0141	2014JJ00	211.0	57.0	440.0	8.0	5.0	23.0	200.0	24.0	832.0	100.0	23.0	148.0	98.0	36.0	16.0	230.0	10.0	580.0	42.0	32.0	32.0	Almelo	Overijssel	72435.0	1079.0	Big
185	GM0141	2015JJ00	131.0	40.0	373.0	7.0	6.0	10.0	155.0	20.0	820.0	124.0	36.0	96.0	104.0	39.0	13.0	206.0	12.0	512.0	21.0	30.0	34.0	Almelo	Overijssel	72435.0	1079.0	Big
186	GM0141	2016JJ00	215.0	44.0	467.0	12.0	6.0	26.0	195.0	25.0	636.0	125.0	21.0	79.0	98.0	42.0	15.0	255.0	17.0	516.0	21.0	36.0	26.0	Almelo	Overijssel	72435.0	1079.0	Big
187	GM0141	2017JJ00	142.0	42.0	408.0	6.0	8.0	22.0	144.0	34.0	658.0	120.0	16.0	114.0	84.0	66.0	8.0	236.0	28.0	596.0	18.0	30.0	28.0	Almelo	Overijssel	72435.0	1079.0	Big
188	GM0147	2014JJ00	50.0	12.0	54.0	0.0	3.0	3.0	35.0	2.0	62.0	16.0	6.0	22.0	8.0	9.0	0.0	18.0	1.0	100.0	4.0	4.0	1.0	Borne	Overijssel	21901.0	830.0	Small
189	GM0147	2015JJ00	51.0	18.0	56.0	1.0	0.0	2.0	25.0	3.0	72.0	24.0	6.0	23.0	27.0	13.0	3.0	29.0	2.0	114.0	2.0	5.0	4.0	Borne	Overijssel	21901.0	830.0	Small
190	GM0147	2016JJ00	34.0	15.0	48.0	0.0	2.0	1.0	26.0	2.0	58.0	21.0	2.0	17.0	16.0	8.0	0.0	21.0	1.0	91.0	5.0	6.0	4.0	Borne	Overijssel	21901.0	830.0	Small
191	GM0147	2017JJ00	22.0	16.0	34.0	2.0	2.0	8.0	16.0	2.0	82.0	4.0	6.0	12.0	16.0	8.0	2.0	18.0	0.0	90.0	2.0	4.0	8.0	Borne	Overijssel	21901.0	830.0	Small
192	GM0148	2014JJ00	48.0	23.0	37.0	0.0	0.0	1.0	19.0	0.0	59.0	11.0	3.0	39.0	14.0	1.0	0.0	16.0	2.0	51.0	2.0	10.0	4.0	Dalfsen	Overijssel	27655.0	166.0	Big
193	GM0148	2015JJ00	37.0	9.0	38.0	0.0	0.0	5.0	21.0	1.0	48.0	10.0	2.0	18.0	19.0	3.0	0.0	17.0	0.0	43.0	2.0	3.0	4.0	Dalfsen	Overijssel	27655.0	166.0	Big
194	GM0148	2016JJ00	31.0	20.0	22.0	2.0	0.0	0.0	14.0	1.0	22.0	23.0	9.0	13.0	16.0	3.0	1.0	8.0	0.0	46.0	1.0	2.0	5.0	Dalfsen	Overijssel	27655.0	166.0	Big
195	GM0148	2017JJ00	24.0	20.0	24.0	0.0	0.0	0.0	14.0	0.0	22.0	2.0	2.0	16.0	12.0	2.0	6.0	10.0	0.0	44.0	0.0	0.0	2.0	Dalfsen	Overijssel	27655.0	166.0	Big
196	GM0150	2014JJ00	332.0	107.0	610.0	17.0	8.0	39.0	228.0	31.0	963.0	509.0	77.0	266.0	217.0	44.0	23.0	356.0	26.0	732.0	23.0	108.0	80.0	Deventer	Overijssel	98327.0	752.0	Big
197	GM0150	2015JJ00	183.0	58.0	537.0	6.0	4.0	40.0	204.0	36.0	926.0	301.0	79.0	160.0	91.0	54.0	13.0	303.0	30.0	633.0	30.0	86.0	51.0	Deventer	Overijssel	98327.0	752.0	Big
198	GM0150	2016JJ00	259.0	128.0	544.0	7.0	6.0	25.0	210.0	57.0	696.0	406.0	35.0	128.0	95.0	66.0	32.0	319.0	15.0	570.0	33.0	78.0	57.0	Deventer	Overijssel	98327.0	752.0	Big
199	GM0150	2017JJ00	228.0	84.0	498.0	12.0	0.0	20.0	194.0	40.0	698.0	348.0	26.0	164.0	116.0	68.0	34.0	272.0	32.0	472.0	18.0	80.0	50.0	Deventer	Overijssel	98327.0	752.0	Big
200	GM0153	2014JJ00	557.0	189.0	944.0	29.0	15.0	51.0	331.0	64.0	2745.0	976.0	69.0	338.0	335.0	162.0	25.0	558.0	55.0	1281.0	63.0	175.0	63.0	Enschede	Overijssel	158542.0	1121.0	Big
201	GM0153	2015JJ00	519.0	144.0	818.0	52.0	22.0	60.0	292.0	68.0	2467.0	534.0	68.0	304.0	332.0	100.0	20.0	470.0	56.0	1214.0	47.0	183.0	71.0	Enschede	Overijssel	158542.0	1121.0	Big
202	GM0153	2016JJ00	607.0	176.0	834.0	17.0	23.0	60.0	318.0	75.0	2366.0	561.0	67.0	295.0	262.0	157.0	21.0	471.0	45.0	1115.0	104.0	130.0	74.0	Enschede	Overijssel	158542.0	1121.0	Big
203	GM0153	2017JJ00	382.0	116.0	800.0	28.0	12.0	42.0	272.0	62.0	2036.0	462.0	34.0	250.0	298.0	138.0	22.0	448.0	80.0	966.0	50.0	126.0	86.0	Enschede	Overijssel	158542.0	1121.0	Big
204	GM0158	2014JJ00	56.0	10.0	57.0	1.0	2.0	3.0	21.0	9.0	104.0	25.0	5.0	28.0	17.0	6.0	1.0	32.0	4.0	157.0	5.0	14.0	8.0	Haaksbergen	Overijssel	24357.0	233.0	Small
205	GM0158	2015JJ00	25.0	4.0	43.0	1.0	1.0	2.0	26.0	4.0	97.0	19.0	4.0	12.0	13.0	13.0	0.0	17.0	0.0	79.0	4.0	2.0	5.0	Haaksbergen	Overijssel	24357.0	233.0	Small
206	GM0158	2016JJ00	32.0	4.0	52.0	0.0	0.0	1.0	25.0	2.0	67.0	39.0	3.0	27.0	21.0	8.0	0.0	26.0	1.0	58.0	2.0	7.0	5.0	Haaksbergen	Overijssel	24357.0	233.0	Small
207	GM0158	2017JJ00	20.0	12.0	26.0	0.0	0.0	2.0	6.0	0.0	60.0	6.0	2.0	22.0	16.0	4.0	2.0	20.0	0.0	90.0	2.0	10.0	4.0	Haaksbergen	Overijssel	24357.0	233.0	Small
208	GM0160	2014JJ00	124.0	46.0	184.0	0.0	0.0	2.0	56.0	11.0	272.0	96.0	8.0	67.0	105.0	18.0	7.0	122.0	6.0	341.0	11.0	41.0	24.0	Hardenberg	Overijssel	59592.0	190.0	Big
209	GM0160	2015JJ00	63.0	25.0	182.0	1.0	0.0	4.0	62.0	9.0	226.0	73.0	18.0	53.0	77.0	23.0	6.0	114.0	6.0	267.0	13.0	20.0	21.0	Hardenberg	Overijssel	59592.0	190.0	Big
210	GM0160	2016JJ00	91.0	29.0	140.0	0.0	0.0	5.0	49.0	12.0	205.0	86.0	3.0	49.0	64.0	18.0	6.0	90.0	1.0	238.0	15.0	10.0	10.0	Hardenberg	Overijssel	59592.0	190.0	Big
211	GM0160	2017JJ00	66.0	10.0	182.0	0.0	2.0	4.0	54.0	6.0	88.0	64.0	10.0	70.0	52.0	20.0	4.0	122.0	6.0	234.0	8.0	32.0	22.0	Hardenberg	Overijssel	59592.0	190.0	Big
212	GM0163	2014JJ00	55.0	18.0	76.0	0.0	0.0	1.0	33.0	4.0	71.0	28.0	3.0	24.0	21.0	12.0	2.0	42.0	1.0	149.0	4.0	9.0	5.0	Hellendoorn	Overijssel	35697.0	259.0	Big
213	GM0163	2015JJ00	45.0	11.0	64.0	0.0	0.0	1.0	16.0	5.0	60.0	18.0	6.0	39.0	16.0	12.0	2.0	48.0	0.0	118.0	0.0	8.0	9.0	Hellendoorn	Overijssel	35697.0	259.0	Big
214	GM0163	2016JJ00	35.0	17.0	51.0	0.0	0.0	0.0	16.0	4.0	68.0	29.0	2.0	30.0	18.0	5.0	2.0	32.0	3.0	96.0	3.0	4.0	10.0	Hellendoorn	Overijssel	35697.0	259.0	Big
215	GM0163	2017JJ00	38.0	8.0	50.0	0.0	2.0	0.0	24.0	8.0	72.0	12.0	2.0	30.0	20.0	10.0	2.0	26.0	0.0	106.0	0.0	2.0	2.0	Hellendoorn	Overijssel	35697.0	259.0	Big
216	GM0164	2014JJ00	276.0	113.0	446.0	12.0	9.0	29.0	149.0	20.0	881.0	185.0	41.0	138.0	97.0	66.0	6.0	272.0	25.0	514.0	22.0	77.0	37.0	Hengelo	Overijssel	80975.0	1329.0	Big
217	GM0164	2015JJ00	227.0	75.0	425.0	14.0	3.0	21.0	149.0	25.0	903.0	159.0	46.0	156.0	168.0	52.0	11.0	249.0	27.0	545.0	24.0	48.0	29.0	Hengelo	Overijssel	80975.0	1329.0	Big
218	GM0164	2016JJ00	239.0	66.0	371.0	6.0	3.0	14.0	138.0	29.0	848.0	184.0	33.0	160.0	196.0	51.0	9.0	213.0	20.0	395.0	26.0	44.0	27.0	Hengelo	Overijssel	80975.0	1329.0	Big
219	GM0164	2017JJ00	276.0	60.0	338.0	6.0	0.0	20.0	100.0	22.0	838.0	118.0	16.0	154.0	170.0	40.0	10.0	218.0	20.0	386.0	18.0	34.0	46.0	Hengelo	Overijssel	80975.0	1329.0	Big
220	GM0166	2014JJ00	62.0	30.0	168.0	0.0	0.0	8.0	65.0	6.0	271.0	80.0	28.0	74.0	54.0	26.0	3.0	101.0	2.0	262.0	8.0	20.0	19.0	Kampen	Overijssel	51069.0	355.0	Big
221	GM0166	2015JJ00	58.0	21.0	179.0	1.0	0.0	5.0	74.0	13.0	273.0	95.0	16.0	45.0	25.0	21.0	5.0	101.0	4.0	213.0	13.0	25.0	15.0	Kampen	Overijssel	51069.0	355.0	Big
222	GM0166	2016JJ00	39.0	16.0	187.0	1.0	0.0	15.0	64.0	7.0	401.0	45.0	14.0	37.0	30.0	11.0	3.0	121.0	2.0	169.0	8.0	16.0	25.0	Kampen	Overijssel	51069.0	355.0	Big
223	GM0166	2017JJ00	16.0	10.0	180.0	0.0	2.0	8.0	50.0	10.0	128.0	40.0	4.0	64.0	12.0	22.0	2.0	124.0	6.0	148.0	10.0	8.0	26.0	Kampen	Overijssel	51069.0	355.0	Big
224	GM0168	2014JJ00	37.0	7.0	59.0	2.0	2.0	0.0	20.0	4.0	77.0	22.0	4.0	11.0	16.0	21.0	3.0	39.0	0.0	84.0	9.0	4.0	7.0	Losser	Overijssel	22619.0	229.0	Small
