	CBScode	Crimes	CrimeType
48407	GM0244	1.0	Openlijk geweld (persoon)
48408	GM0396	7.0	Openlijk geweld (persoon)
48409	GM0396	4.0	Openlijk geweld (persoon)
48410	GM0396	8.0	Openlijk geweld (persoon)
48411	GM0396	3.0	Openlijk geweld (persoon)
48412	GM0396	7.0	Openlijk geweld (persoon)
48413	GM0396	6.0	Openlijk geweld (persoon)
48414	GM0397	0.0	Openlijk geweld (persoon)
48415	GM0397	0.0	Openlijk geweld (persoon)
48416	GM0397	1.0	Openlijk geweld (persoon)
48417	GM0397	1.0	Openlijk geweld (persoon)
48418	GM0397	1.0	Openlijk geweld (persoon)
48419	GM0397	0.0	Openlijk geweld (persoon)
48420	GM0246	2.0	Openlijk geweld (persoon)
48421	GM0246	0.0	Openlijk geweld (persoon)
48422	GM0246	0.0	Openlijk geweld (persoon)
48423	GM0246	0.0	Openlijk geweld (persoon)
48424	GM0246	0.0	Openlijk geweld (persoon)
48425	GM0246	0.0	Openlijk geweld (persoon)
48426	GM0074	6.0	Openlijk geweld (persoon)
48427	GM0074	2.0	Openlijk geweld (persoon)
48428	GM0074	3.0	Openlijk geweld (persoon)
48429	GM0074	3.0	Openlijk geweld (persoon)
48430	GM0074	5.0	Openlijk geweld (persoon)
48431	GM0074	4.0	Openlijk geweld (persoon)
48432	GM0398	15.0	Openlijk geweld (persoon)
48433	GM0398	12.0	Openlijk geweld (persoon)
48434	GM0398	22.0	Openlijk geweld (persoon)
48435	GM0398	3.0	Openlijk geweld (persoon)
48436	GM0398	8.0	Openlijk geweld (persoon)
48437	GM0398	11.0	Openlijk geweld (persoon)
48438	GM0917	29.0	Openlijk geweld (persoon)
48439	GM0917	16.0	Openlijk geweld (persoon)
48440	GM0917	24.0	Openlijk geweld (persoon)
48441	GM0917	14.0	Openlijk geweld (persoon)
48442	GM0917	28.0	Openlijk geweld (persoon)
48443	GM0917	16.0	Openlijk geweld (persoon)
48444	GM1658	5.0	Openlijk geweld (persoon)
48445	GM1658	0.0	Openlijk geweld (persoon)
48446	GM1658	0.0	Openlijk geweld (persoon)
48447	GM1658	0.0	Openlijk geweld (persoon)
48448	GM1658	2.0	Openlijk geweld (persoon)
48449	GM1658	0.0	Openlijk geweld (persoon)
48450	GM0399	2.0	Openlijk geweld (persoon)
48451	GM0399	0.0	Openlijk geweld (persoon)
48452	GM0399	0.0	Openlijk geweld (persoon)
48453	GM0399	0.0	Openlijk geweld (persoon)
48454	GM0399	0.0	Openlijk geweld (persoon)
48455	GM0399	0.0	Openlijk geweld (persoon)
48456	GM0400	14.0	Openlijk geweld (persoon)
48457	GM0400	18.0	Openlijk geweld (persoon)
48458	GM0400	25.0	Openlijk geweld (persoon)
48459	GM0400	10.0	Openlijk geweld (persoon)
48460	GM0400	15.0	Openlijk geweld (persoon)
48461	GM0400	11.0	Openlijk geweld (persoon)
48462	GM0163	1.0	Openlijk geweld (persoon)
48463	GM0163	0.0	Openlijk geweld (persoon)
48464	GM0163	0.0	Openlijk geweld (persoon)
48465	GM0163	1.0	Openlijk geweld (persoon)
48466	GM0163	3.0	Openlijk geweld (persoon)
48467	GM0163	0.0	Openlijk geweld (persoon)
48468	GM0530	17.0	Openlijk geweld (persoon)
48469	GM0530	9.0	Openlijk geweld (persoon)
48470	GM0530	11.0	Openlijk geweld (persoon)
48471	GM0530	10.0	Openlijk geweld (persoon)
48472	GM0530	14.0	Openlijk geweld (persoon)
48473	GM0530	3.0	Openlijk geweld (persoon)
48474	GM0794	47.0	Openlijk geweld (persoon)
48475	GM0794	18.0	Openlijk geweld (persoon)
48476	GM0794	36.0	Openlijk geweld (persoon)
48477	GM0794	17.0	Openlijk geweld (persoon)
48478	GM0794	26.0	Openlijk geweld (persoon)
48479	GM0794	23.0	Openlijk geweld (persoon)
48480	GM0531	6.0	Openlijk geweld (persoon)
48481	GM0531	0.0	Openlijk geweld (persoon)
48482	GM0531	1.0	Openlijk geweld (persoon)
48483	GM0531	0.0	Openlijk geweld (persoon)
48484	GM0531	0.0	Openlijk geweld (persoon)
48485	GM0531	2.0	Openlijk geweld (persoon)
48486	GM0164	25.0	Openlijk geweld (persoon)
48487	GM0164	13.0	Openlijk geweld (persoon)
48488	GM0164	27.0	Openlijk geweld (persoon)
48489	GM0164	7.0	Openlijk geweld (persoon)
48490	GM0164	20.0	Openlijk geweld (persoon)
48491	GM0164	10.0	Openlijk geweld (persoon)
48492	GM0796	86.0	Openlijk geweld (persoon)
48493	GM0796	30.0	Openlijk geweld (persoon)
48494	GM0796	60.0	Openlijk geweld (persoon)
48495	GM0796	49.0	Openlijk geweld (persoon)
48496	GM0796	81.0	Openlijk geweld (persoon)
48497	GM0796	35.0	Openlijk geweld (persoon)
48498	GM0252	2.0	Openlijk geweld (persoon)
48499	GM0252	0.0	Openlijk geweld (persoon)
48500	GM0252	2.0	Openlijk geweld (persoon)
48501	GM0252	0.0	Openlijk geweld (persoon)
48502	GM0252	0.0	Openlijk geweld (persoon)
48503	GM0252	0.0	Openlijk geweld (persoon)
48504	GM0797	4.0	Openlijk geweld (persoon)
48505	GM0797	7.0	Openlijk geweld (persoon)
48506	GM0797	9.0	Openlijk geweld (persoon)
48507	GM0797	4.0	Openlijk geweld (persoon)
48508	GM0797	7.0	Openlijk geweld (persoon)
48509	GM0797	2.0	Openlijk geweld (persoon)
48510	GM0534	3.0	Openlijk geweld (persoon)
48511	GM0534	3.0	Openlijk geweld (persoon)
48512	GM0534	4.0	Openlijk geweld (persoon)
48513	GM0534	2.0	Openlijk geweld (persoon)
48514	GM0534	3.0	Openlijk geweld (persoon)
48515	GM0534	0.0	Openlijk geweld (persoon)
48516	GM0798	3.0	Openlijk geweld (persoon)
48517	GM0798	0.0	Openlijk geweld (persoon)
48518	GM0798	0.0	Openlijk geweld (persoon)
48519	GM0798	0.0	Openlijk geweld (persoon)
48520	GM0798	0.0	Openlijk geweld (persoon)
48521	GM0798	0.0	Openlijk geweld (persoon)
48522	GM0402	23.0	Openlijk geweld (persoon)
48523	GM0402	12.0	Openlijk geweld (persoon)
48524	GM0402	26.0	Openlijk geweld (persoon)
48525	GM0402	14.0	Openlijk geweld (persoon)
48526	GM0402	30.0	Openlijk geweld (persoon)
48527	GM0402	11.0	Openlijk geweld (persoon)
48528	GM1735	5.0	Openlijk geweld (persoon)
48529	GM1735	0.0	Openlijk geweld (persoon)
48530	GM1735	3.0	Openlijk geweld (persoon)
48531	GM1735	1.0	Openlijk geweld (persoon)
48532	GM1735	1.0	Openlijk geweld (persoon)
48533	GM1735	1.0	Openlijk geweld (persoon)
48534	GM1911	2.0	Openlijk geweld (persoon)
48535	GM1911	2.0	Openlijk geweld (persoon)
48536	GM1911	2.0	Openlijk geweld (persoon)
48537	GM1911	0.0	Openlijk geweld (persoon)
48538	GM1911	6.0	Openlijk geweld (persoon)
48539	GM1911	2.0	Openlijk geweld (persoon)
48540	GM0118	11.0	Openlijk geweld (persoon)
48541	GM0118	1.0	Openlijk geweld (persoon)
48542	GM0118	4.0	Openlijk geweld (persoon)
48543	GM0118	1.0	Openlijk geweld (persoon)
48544	GM0118	4.0	Openlijk geweld (persoon)
48545	GM0118	2.0	Openlijk geweld (persoon)
48546	GM0018	2.0	Openlijk geweld (persoon)
48547	GM0018	2.0	Openlijk geweld (persoon)
48548	GM0018	4.0	Openlijk geweld (persoon)
48549	GM0018	1.0	Openlijk geweld (persoon)
48550	GM0018	2.0	Openlijk geweld (persoon)
48551	GM0018	3.0	Openlijk geweld (persoon)
48552	GM0405	19.0	Openlijk geweld (persoon)
48553	GM0405	8.0	Openlijk geweld (persoon)
48554	GM0405	26.0	Openlijk geweld (persoon)
48555	GM0405	17.0	Openlijk geweld (persoon)
48556	GM0405	30.0	Openlijk geweld (persoon)
48557	GM0405	17.0	Openlijk geweld (persoon)
48558	GM1507	1.0	Openlijk geweld (persoon)
48559	GM1507	4.0	Openlijk geweld (persoon)
48560	GM1507	5.0	Openlijk geweld (persoon)
48561	GM1507	6.0	Openlijk geweld (persoon)
48562	GM1507	7.0	Openlijk geweld (persoon)
48563	GM1507	1.0	Openlijk geweld (persoon)
48564	GM0321	5.0	Openlijk geweld (persoon)
48565	GM0321	8.0	Openlijk geweld (persoon)
48566	GM0321	10.0	Openlijk geweld (persoon)
48567	GM0321	1.0	Openlijk geweld (persoon)
48568	GM0321	2.0	Openlijk geweld (persoon)
48569	GM0321	0.0	Openlijk geweld (persoon)
48570	GM0406	3.0	Openlijk geweld (persoon)
48571	GM0406	2.0	Openlijk geweld (persoon)
48572	GM0406	4.0	Openlijk geweld (persoon)
48573	GM0406	3.0	Openlijk geweld (persoon)
48574	GM0406	5.0	Openlijk geweld (persoon)
48575	GM0406	3.0	Openlijk geweld (persoon)
48576	GM0677	6.0	Openlijk geweld (persoon)
48577	GM0677	2.0	Openlijk geweld (persoon)
48578	GM0677	6.0	Openlijk geweld (persoon)
48579	GM0677	3.0	Openlijk geweld (persoon)
48580	GM0677	6.0	Openlijk geweld (persoon)
48581	GM0677	5.0	Openlijk geweld (persoon)
48582	GM0353	10.0	Openlijk geweld (persoon)
48583	GM0353	3.0	Openlijk geweld (persoon)
48584	GM0353	14.0	Openlijk geweld (persoon)
48585	GM0353	3.0	Openlijk geweld (persoon)
48586	GM0353	9.0	Openlijk geweld (persoon)
48587	GM0353	2.0	Openlijk geweld (persoon)
48588	GM1884	2.0	Openlijk geweld (persoon)
48589	GM1884	1.0	Openlijk geweld (persoon)
48590	GM1884	1.0	Openlijk geweld (persoon)
48591	GM1884	1.0	Openlijk geweld (persoon)
48592	GM1884	2.0	Openlijk geweld (persoon)
48593	GM1884	1.0	Openlijk geweld (persoon)
48594	GM0166	2.0	Openlijk geweld (persoon)
48595	GM0166	3.0	Openlijk geweld (persoon)
48596	GM0166	4.0	Openlijk geweld (persoon)
48597	GM0166	1.0	Openlijk geweld (persoon)
48598	GM0166	2.0	Openlijk geweld (persoon)
48599	GM0166	3.0	Openlijk geweld (persoon)
48600	GM0678	0.0	Openlijk geweld (persoon)
48601	GM0678	0.0	Openlijk geweld (persoon)
48602	GM0678	0.0	Openlijk geweld (persoon)
48603	GM0678	0.0	Openlijk geweld (persoon)
48604	GM0678	0.0	Openlijk geweld (persoon)
48605	GM0678	0.0	Openlijk geweld (persoon)
48606	GM0537	10.0	Openlijk geweld (persoon)
48607	GM0537	4.0	Openlijk geweld (persoon)
48608	GM0537	6.0	Openlijk geweld (persoon)
48609	GM0537	6.0	Openlijk geweld (persoon)
48610	GM0537	7.0	Openlijk geweld (persoon)
48611	GM0537	4.0	Openlijk geweld (persoon)
48612	GM0928	7.0	Openlijk geweld (persoon)
48613	GM0928	1.0	Openlijk geweld (persoon)
48614	GM0928	6.0	Openlijk geweld (persoon)
48615	GM0928	4.0	Openlijk geweld (persoon)
48616	GM0928	5.0	Openlijk geweld (persoon)
48617	GM0928	0.0	Openlijk geweld (persoon)
48618	GM1598	2.0	Openlijk geweld (persoon)
48619	GM1598	0.0	Openlijk geweld (persoon)
48620	GM1598	3.0	Openlijk geweld (persoon)
48621	GM1598	1.0	Openlijk geweld (persoon)
48622	GM1598	3.0	Openlijk geweld (persoon)
48623	GM1598	7.0	Openlijk geweld (persoon)
48624	GM0079	1.0	Openlijk geweld (persoon)
48625	GM0079	0.0	Openlijk geweld (persoon)
48626	GM0079	1.0	Openlijk geweld (persoon)
48627	GM0079	1.0	Openlijk geweld (persoon)
48628	GM0079	1.0	Openlijk geweld (persoon)
48629	GM0079	0.0	Openlijk geweld (persoon)
48630	GM0588	0.0	Openlijk geweld (persoon)
48631	GM0588	0.0	Openlijk geweld (persoon)
48632	GM0588	1.0	Openlijk geweld (persoon)
48633	GM0588	0.0	Openlijk geweld (persoon)
48634	GM0588	0.0	Openlijk geweld (persoon)
48635	GM0588	0.0	Openlijk geweld (persoon)
48636	GM0542	12.0	Openlijk geweld (persoon)
48637	GM0542	2.0	Openlijk geweld (persoon)
48638	GM0542	6.0	Openlijk geweld (persoon)
48639	GM0542	1.0	Openlijk geweld (persoon)
48640	GM0542	1.0	Openlijk geweld (persoon)
48641	GM0542	0.0	Openlijk geweld (persoon)
48642	GM1931	15.0	Openlijk geweld (persoon)
48643	GM1931	10.0	Openlijk geweld (persoon)
48644	GM1931	11.0	Openlijk geweld (persoon)
48645	GM1931	2.0	Openlijk geweld (persoon)
48646	GM1931	2.0	Openlijk geweld (persoon)
48647	GM1931	2.0	Openlijk geweld (persoon)
48648	GM1659	3.0	Openlijk geweld (persoon)
48649	GM1659	0.0	Openlijk geweld (persoon)
48650	GM1659	2.0	Openlijk geweld (persoon)
48651	GM1659	0.0	Openlijk geweld (persoon)
48652	GM1659	0.0	Openlijk geweld (persoon)
48653	GM1659	0.0	Openlijk geweld (persoon)
48654	GM1685	0.0	Openlijk geweld (persoon)
48655	GM1685	1.0	Openlijk geweld (persoon)
48656	GM1685	1.0	Openlijk geweld (persoon)
48657	GM1685	4.0	Openlijk geweld (persoon)
48658	GM1685	5.0	Openlijk geweld (persoon)
48659	GM1685	5.0	Openlijk geweld (persoon)
48660	GM0882	2.0	Openlijk geweld (persoon)
48661	GM0882	0.0	Openlijk geweld (persoon)
48662	GM0882	4.0	Openlijk geweld (persoon)
48663	GM0882	0.0	Openlijk geweld (persoon)
48664	GM0882	5.0	Openlijk geweld (persoon)
48665	GM0882	3.0	Openlijk geweld (persoon)
48666	GM0415	1.0	Openlijk geweld (persoon)
48667	GM0415	1.0	Openlijk geweld (persoon)
48668	GM0415	1.0	Openlijk geweld (persoon)
48669	GM0415	0.0	Openlijk geweld (persoon)
48670	GM0415	1.0	Openlijk geweld (persoon)
48671	GM0415	2.0	Openlijk geweld (persoon)
48672	GM0416	3.0	Openlijk geweld (persoon)
48673	GM0416	4.0	Openlijk geweld (persoon)
48674	GM0416	6.0	Openlijk geweld (persoon)
48675	GM0416	0.0	Openlijk geweld (persoon)
48676	GM0416	0.0	Openlijk geweld (persoon)
48677	GM0416	2.0	Openlijk geweld (persoon)
48678	GM1621	13.0	Openlijk geweld (persoon)
48679	GM1621	4.0	Openlijk geweld (persoon)
48680	GM1621	11.0	Openlijk geweld (persoon)
48681	GM1621	3.0	Openlijk geweld (persoon)
48682	GM1621	7.0	Openlijk geweld (persoon)
48683	GM1621	5.0	Openlijk geweld (persoon)
48684	GM0417	2.0	Openlijk geweld (persoon)
48685	GM0417	1.0	Openlijk geweld (persoon)
48686	GM0417	1.0	Openlijk geweld (persoon)
48687	GM0417	0.0	Openlijk geweld (persoon)
48688	GM0417	0.0	Openlijk geweld (persoon)
48689	GM0417	0.0	Openlijk geweld (persoon)
48690	GM0022	4.0	Openlijk geweld (persoon)
48691	GM0022	0.0	Openlijk geweld (persoon)
48692	GM0022	1.0	Openlijk geweld (persoon)
48693	GM0022	1.0	Openlijk geweld (persoon)
48694	GM0022	3.0	Openlijk geweld (persoon)
48695	GM0022	2.0	Openlijk geweld (persoon)
48696	GM0545	5.0	Openlijk geweld (persoon)
48697	GM0545	0.0	Openlijk geweld (persoon)
48698	GM0545	6.0	Openlijk geweld (persoon)
48699	GM0545	1.0	Openlijk geweld (persoon)
48700	GM0545	2.0	Openlijk geweld (persoon)
48701	GM0545	3.0	Openlijk geweld (persoon)
48702	GM0080	13.0	Openlijk geweld (persoon)
48703	GM0080	9.0	Openlijk geweld (persoon)
48704	GM0080	15.0	Openlijk geweld (persoon)
48705	GM0080	10.0	Openlijk geweld (persoon)
48706	GM0080	26.0	Openlijk geweld (persoon)
48707	GM0080	11.0	Openlijk geweld (persoon)
48708	GM0081	1.0	Openlijk geweld (persoon)
48709	GM0081	0.0	Openlijk geweld (persoon)
48710	GM0081	0.0	Openlijk geweld (persoon)
48711	GM0081	0.0	Openlijk geweld (persoon)
48712	GM0081	0.0	Openlijk geweld (persoon)
48713	GM0081	0.0	Openlijk geweld (persoon)
48714	GM0546	55.0	Openlijk geweld (persoon)
48715	GM0546	13.0	Openlijk geweld (persoon)
48716	GM0546	32.0	Openlijk geweld (persoon)
48717	GM0546	18.0	Openlijk geweld (persoon)
48718	GM0546	37.0	Openlijk geweld (persoon)
48719	GM0546	14.0	Openlijk geweld (persoon)
48720	GM0547	1.0	Openlijk geweld (persoon)
48721	GM0547	0.0	Openlijk geweld (persoon)
48722	GM0547	2.0	Openlijk geweld (persoon)
48723	GM0547	1.0	Openlijk geweld (persoon)
48724	GM0547	2.0	Openlijk geweld (persoon)
48725	GM0547	0.0	Openlijk geweld (persoon)
48726	GM1916	0.0	Openlijk geweld (persoon)
48727	GM1916	3.0	Openlijk geweld (persoon)
48728	GM1916	5.0	Openlijk geweld (persoon)
48729	GM1916	3.0	Openlijk geweld (persoon)
48730	GM1916	4.0	Openlijk geweld (persoon)
48731	GM1916	2.0	Openlijk geweld (persoon)
48732	GM0995	20.0	Openlijk geweld (persoon)
48733	GM0995	5.0	Openlijk geweld (persoon)
48734	GM0995	12.0	Openlijk geweld (persoon)
48735	GM0995	16.0	Openlijk geweld (persoon)
48736	GM0995	23.0	Openlijk geweld (persoon)
48737	GM0995	9.0	Openlijk geweld (persoon)
48738	GM0082		Openlijk geweld (persoon)
48739	GM0082		Openlijk geweld (persoon)
48740	GM0082		Openlijk geweld (persoon)
48741	GM0082		Openlijk geweld (persoon)
48742	GM0082		Openlijk geweld (persoon)
48743	GM0082		Openlijk geweld (persoon)
48744	GM1640	4.0	Openlijk geweld (persoon)
48745	GM1640	1.0	Openlijk geweld (persoon)
48746	GM1640	3.0	Openlijk geweld (persoon)
48747	GM1640	3.0	Openlijk geweld (persoon)
48748	GM1640	4.0	Openlijk geweld (persoon)
48749	GM1640	0.0	Openlijk geweld (persoon)
48750	GM0327	3.0	Openlijk geweld (persoon)
48751	GM0327	1.0	Openlijk geweld (persoon)
48752	GM0327	3.0	Openlijk geweld (persoon)
48753	GM0327	2.0	Openlijk geweld (persoon)
48754	GM0327	2.0	Openlijk geweld (persoon)
48755	GM0327	1.0	Openlijk geweld (persoon)
48756	GM0733	0.0	Openlijk geweld (persoon)
48757	GM0733	0.0	Openlijk geweld (persoon)
48758	GM0733	0.0	Openlijk geweld (persoon)
48759	GM0733	3.0	Openlijk geweld (persoon)
48760	GM0733	3.0	Openlijk geweld (persoon)
48761	GM0733	0.0	Openlijk geweld (persoon)
48762	GM1705	4.0	Openlijk geweld (persoon)
48763	GM1705	2.0	Openlijk geweld (persoon)
48764	GM1705	7.0	Openlijk geweld (persoon)
48765	GM1705	2.0	Openlijk geweld (persoon)
48766	GM1705	2.0	Openlijk geweld (persoon)
48767	GM1705	1.0	Openlijk geweld (persoon)
48768	GM0553	4.0	Openlijk geweld (persoon)
48769	GM0553	5.0	Openlijk geweld (persoon)
48770	GM0553	7.0	Openlijk geweld (persoon)
48771	GM0553	0.0	Openlijk geweld (persoon)
48772	GM0553	5.0	Openlijk geweld (persoon)
48773	GM0553	0.0	Openlijk geweld (persoon)
48774	GM0140	1.0	Openlijk geweld (persoon)
48775	GM0140	0.0	Openlijk geweld (persoon)
48776	GM0140	0.0	Openlijk geweld (persoon)
48777	GM0140	0.0	Openlijk geweld (persoon)
48778	GM0140	0.0	Openlijk geweld (persoon)
48779	GM0140	0.0	Openlijk geweld (persoon)
48780	GM0262	2.0	Openlijk geweld (persoon)
48781	GM0262	0.0	Openlijk geweld (persoon)
48782	GM0262	0.0	Openlijk geweld (persoon)
48783	GM0262	0.0	Openlijk geweld (persoon)
48784	GM0262	0.0	Openlijk geweld (persoon)
48785	GM0262	0.0	Openlijk geweld (persoon)
48786	GM0809	8.0	Openlijk geweld (persoon)
48787	GM0809	1.0	Openlijk geweld (persoon)
48788	GM0809	1.0	Openlijk geweld (persoon)
48789	GM0809	7.0	Openlijk geweld (persoon)
48790	GM0809	8.0	Openlijk geweld (persoon)
48791	GM0809	5.0	Openlijk geweld (persoon)
48792	GM0331	2.0	Openlijk geweld (persoon)
48793	GM0331	3.0	Openlijk geweld (persoon)
48794	GM0331	3.0	Openlijk geweld (persoon)
48795	GM0331	0.0	Openlijk geweld (persoon)
48796	GM0331	1.0	Openlijk geweld (persoon)
48797	GM0331	1.0	Openlijk geweld (persoon)
48798	GM0024	0.0	Openlijk geweld (persoon)
48799	GM0024	1.0	Openlijk geweld (persoon)
48800	GM0024	1.0	Openlijk geweld (persoon)
48801	GM0024	0.0	Openlijk geweld (persoon)
48802	GM0024	0.0	Openlijk geweld (persoon)
48803	GM0024	1.0	Openlijk geweld (persoon)
48804	GM0168	0.0	Openlijk geweld (persoon)
48805	GM0168	0.0	Openlijk geweld (persoon)
48806	GM0168	1.0	Openlijk geweld (persoon)
48807	GM0168	0.0	Openlijk geweld (persoon)
48808	GM0168	0.0	Openlijk geweld (persoon)
48809	GM0168	0.0	Openlijk geweld (persoon)
48810	GM1671		Openlijk geweld (persoon)
48811	GM1671		Openlijk geweld (persoon)
48812	GM1671		Openlijk geweld (persoon)
48813	GM1671		Openlijk geweld (persoon)
48814	GM1671		Openlijk geweld (persoon)
48815	GM1671		Openlijk geweld (persoon)
48816	GM0263	1.0	Openlijk geweld (persoon)
48817	GM0263	2.0	Openlijk geweld (persoon)
48818	GM0263	2.0	Openlijk geweld (persoon)
48819	GM0263	0.0	Openlijk geweld (persoon)
48820	GM0263	2.0	Openlijk geweld (persoon)
48821	GM0263	1.0	Openlijk geweld (persoon)
48822	GM1641	0.0	Openlijk geweld (persoon)
48823	GM1641	0.0	Openlijk geweld (persoon)
48824	GM1641	0.0	Openlijk geweld (persoon)
48825	GM1641	1.0	Openlijk geweld (persoon)
48826	GM1641	1.0	Openlijk geweld (persoon)
48827	GM1641	0.0	Openlijk geweld (persoon)
48828	GM0556	3.0	Openlijk geweld (persoon)
48829	GM0556	3.0	Openlijk geweld (persoon)
48830	GM0556	5.0	Openlijk geweld (persoon)
48831	GM0556	1.0	Openlijk geweld (persoon)
48832	GM0556	2.0	Openlijk geweld (persoon)
48833	GM0556	5.0	Openlijk geweld (persoon)
48834	GM0935	41.0	Openlijk geweld (persoon)
48835	GM0935	22.0	Openlijk geweld (persoon)
48836	GM0935	38.0	Openlijk geweld (persoon)
48837	GM0935	22.0	Openlijk geweld (persoon)
48838	GM0935	47.0	Openlijk geweld (persoon)
48839	GM0935	21.0	Openlijk geweld (persoon)
48840	GM1663	0.0	Openlijk geweld (persoon)
48841	GM1663	0.0	Openlijk geweld (persoon)
48842	GM1663	0.0	Openlijk geweld (persoon)
48843	GM1663	1.0	Openlijk geweld (persoon)
48844	GM1663	1.0	Openlijk geweld (persoon)
48845	GM1663	0.0	Openlijk geweld (persoon)
48846	GM0025	3.0	Openlijk geweld (persoon)
48847	GM0025	1.0	Openlijk geweld (persoon)
48848	GM0025	2.0	Openlijk geweld (persoon)
48849	GM0025	1.0	Openlijk geweld (persoon)
48850	GM0025	1.0	Openlijk geweld (persoon)
48851	GM0025	6.0	Openlijk geweld (persoon)
48852	GM0420	10.0	Openlijk geweld (persoon)
48853	GM0420	2.0	Openlijk geweld (persoon)
48854	GM0420	6.0	Openlijk geweld (persoon)
48855	GM0420	2.0	Openlijk geweld (persoon)
48856	GM0420	7.0	Openlijk geweld (persoon)
48857	GM0420	3.0	Openlijk geweld (persoon)
48858	GM0938	1.0	Openlijk geweld (persoon)
48859	GM0938	0.0	Openlijk geweld (persoon)
48860	GM0938	2.0	Openlijk geweld (persoon)
48861	GM0938	2.0	Openlijk geweld (persoon)
48862	GM0938	2.0	Openlijk geweld (persoon)
48863	GM0938	0.0	Openlijk geweld (persoon)
48864	GM1948		Openlijk geweld (persoon)
48865	GM1948		Openlijk geweld (persoon)
48866	GM1948		Openlijk geweld (persoon)
48867	GM1948		Openlijk geweld (persoon)
48868	GM1948		Openlijk geweld (persoon)
48869	GM1948	3.0	Openlijk geweld (persoon)
48870	GM1908	0.0	Openlijk geweld (persoon)
48871	GM1908	1.0	Openlijk geweld (persoon)
48872	GM1908	4.0	Openlijk geweld (persoon)
48873	GM1908	0.0	Openlijk geweld (persoon)
48874	GM1908	1.0	Openlijk geweld (persoon)
48875	GM1908	1.0	Openlijk geweld (persoon)
48876	GM1987	0.0	Openlijk geweld (persoon)
48877	GM1987	0.0	Openlijk geweld (persoon)
48878	GM1987	0.0	Openlijk geweld (persoon)
48879	GM1987	1.0	Openlijk geweld (persoon)
48880	GM1987	1.0	Openlijk geweld (persoon)
48881	GM1987	0.0	Openlijk geweld (persoon)
48882	GM0119	7.0	Openlijk geweld (persoon)
48883	GM0119	1.0	Openlijk geweld (persoon)
48884	GM0119	3.0	Openlijk geweld (persoon)
48885	GM0119	2.0	Openlijk geweld (persoon)
48886	GM0119	7.0	Openlijk geweld (persoon)
48887	GM0119	4.0	Openlijk geweld (persoon)
48888	GM0687	9.0	Openlijk geweld (persoon)
48889	GM0687	5.0	Openlijk geweld (persoon)
48890	GM0687	15.0	Openlijk geweld (persoon)
48891	GM0687	2.0	Openlijk geweld (persoon)
48892	GM0687	2.0	Openlijk geweld (persoon)
48893	GM0687	5.0	Openlijk geweld (persoon)
48894	GM1842	0.0	Openlijk geweld (persoon)
48895	GM1842	0.0	Openlijk geweld (persoon)
48896	GM1842	0.0	Openlijk geweld (persoon)
48897	GM1842	0.0	Openlijk geweld (persoon)
48898	GM1842	1.0	Openlijk geweld (persoon)
48899	GM1842	0.0	Openlijk geweld (persoon)
48900	GM1731	1.0	Openlijk geweld (persoon)
48901	GM1731	1.0	Openlijk geweld (persoon)
48902	GM1731	1.0	Openlijk geweld (persoon)
48903	GM1731	2.0	Openlijk geweld (persoon)
48904	GM1731	5.0	Openlijk geweld (persoon)
48905	GM1731	0.0	Openlijk geweld (persoon)
48906	GM0815	2.0	Openlijk geweld (persoon)
48907	GM0815	2.0	Openlijk geweld (persoon)
48908	GM0815	2.0	Openlijk geweld (persoon)
48909	GM0815	0.0	Openlijk geweld (persoon)
48910	GM0815	0.0	Openlijk geweld (persoon)
48911	GM0815	0.0	Openlijk geweld (persoon)
48912	GM0265		Openlijk geweld (persoon)
48913	GM0265		Openlijk geweld (persoon)
48914	GM0265		Openlijk geweld (persoon)
48915	GM0265		Openlijk geweld (persoon)
48916	GM0265		Openlijk geweld (persoon)
48917	GM0265		Openlijk geweld (persoon)
48918	GM1709	7.0	Openlijk geweld (persoon)
48919	GM1709	3.0	Openlijk geweld (persoon)
48920	GM1709	3.0	Openlijk geweld (persoon)
48921	GM1709	3.0	Openlijk geweld (persoon)
48922	GM1709	4.0	Openlijk geweld (persoon)
48923	GM1709	1.0	Openlijk geweld (persoon)
48924	GM1927	7.0	Openlijk geweld (persoon)
48925	GM1927	0.0	Openlijk geweld (persoon)
48926	GM1927	1.0	Openlijk geweld (persoon)
48927	GM1927	2.0	Openlijk geweld (persoon)
48928	GM1927	5.0	Openlijk geweld (persoon)
48929	GM1927	4.0	Openlijk geweld (persoon)
48930	GM1955	3.0	Openlijk geweld (persoon)
48931	GM1955	2.0	Openlijk geweld (persoon)
48932	GM1955	4.0	Openlijk geweld (persoon)
48933	GM1955	1.0	Openlijk geweld (persoon)
48934	GM1955	2.0	Openlijk geweld (persoon)
48935	GM1955	2.0	Openlijk geweld (persoon)
48936	GM0335	1.0	Openlijk geweld (persoon)
48937	GM0335	0.0	Openlijk geweld (persoon)
48938	GM0335	2.0	Openlijk geweld (persoon)
48939	GM0335	1.0	Openlijk geweld (persoon)
48940	GM0335	1.0	Openlijk geweld (persoon)
48941	GM0335	1.0	Openlijk geweld (persoon)
48942	GM0944	0.0	Openlijk geweld (persoon)
48943	GM0944	0.0	Openlijk geweld (persoon)
48944	GM0944	0.0	Openlijk geweld (persoon)
48945	GM0944	0.0	Openlijk geweld (persoon)
48946	GM0944	0.0	Openlijk geweld (persoon)
48947	GM0944	0.0	Openlijk geweld (persoon)
